longitude,latitude,population
5.95874999879529,50.16625000100317,1.7951396405696864
5.9670833320956165,50.16625000100317,12.219041603410412
5.975416665395944,50.16625000100317,59.03119812352168
5.992083331996597,50.16625000100317,11.354168608784677
6.000416665296925,50.16625000100317,56.984891504463214
5.950416665494963,50.157916667703375,0.370735365897417
5.95874999879529,50.157916667703375,0.24878294067457318
5.9670833320956165,50.157916667703375,36.37764943039251
5.975416665395944,50.157916667703375,241.64378111866404
5.98374999869627,50.157916667703375,21.237811128298443
5.992083331996597,50.157916667703375,0.44850146770477295
6.000416665296925,50.157916667703375,24.402457081609302
6.008749998597251,50.157916667703375,9.472371208998895
6.075416664999866,50.157916667703375,9.203231278393003
6.083749998300194,50.157916667703375,1.9911538271440403
5.950416665494963,50.14958333440358,1.1008238568902016
5.9670833320956165,50.14958333440358,0.06775606630576982
5.975416665395944,50.14958333440358,110.65221406591849
5.98374999869627,50.14958333440358,80.34478007960652
6.000416665296925,50.14958333440358,4.6843483448028564
6.008749998597251,50.14958333440358,76.75072101482915
6.017083331897578,50.14958333440358,42.01233155321745
6.0254166651979055,50.14958333440358,27.19779508954121
6.042083331798559,50.14958333440358,0.776644812689887
6.0504166650988855,50.14958333440358,40.20957298090474
6.058749998399213,50.14958333440358,35.63989805895835
6.06708333169954,50.14958333440358,70.66637665964663
6.075416664999866,50.14958333440358,44.31631487400995
6.083749998300194,50.14958333440358,0.008644271228048537
6.09208333160052,50.14958333440358,1.662941684946418
5.942083332194636,50.141250001103785,0.028320062905550003
5.950416665494963,50.141250001103785,4.860198050737381
5.9670833320956165,50.141250001103785,16.976027373741893
5.975416665395944,50.141250001103785,4.487928722467687
5.98374999869627,50.141250001103785,8.1298536422352
5.992083331996597,50.141250001103785,5.621422276728684
6.000416665296925,50.141250001103785,0.055297692616780594
6.008749998597251,50.141250001103785,40.506179781837595
6.017083331897578,50.141250001103785,198.36936310678723
6.0254166651979055,50.141250001103785,29.65122037546502
6.0504166650988855,50.141250001103785,0.030795216560363773
6.058749998399213,50.141250001103785,14.595203854350583
6.06708333169954,50.141250001103785,226.321069471745
6.075416664999866,50.141250001103785,440.8410285877892
6.083749998300194,50.141250001103785,7.925283954168359
5.950416665494963,50.13291666780399,0.0944213569164276
5.9670833320956165,50.13291666780399,0.9404250545841124
5.98374999869627,50.13291666780399,0.9136140644550323
5.992083331996597,50.13291666780399,42.05575314495299
6.000416665296925,50.13291666780399,370.73474911517565
6.008749998597251,50.13291666780399,96.31867299063339
6.017083331897578,50.13291666780399,23.26932709829675
6.033749998498232,50.13291666780399,0.07941924190769593
6.042083331798559,50.13291666780399,9.043798710116082
6.0504166650988855,50.13291666780399,1.0885298891613882
6.058749998399213,50.13291666780399,5.011678386479616
6.06708333169954,50.13291666780399,2.0853764505849943
6.075416664999866,50.13291666780399,41.93984272610396
6.083749998300194,50.13291666780399,1.9101137841741247
6.09208333160052,50.13291666780399,0.11086277663707735
5.925416665593982,50.124583334504194,0.36377791941372883
5.933749998894309,50.124583334504194,3.643385642104678
5.942083332194636,50.124583334504194,3.261793604482793
5.950416665494963,50.124583334504194,3.6749924259363786
5.95874999879529,50.124583334504194,0.044239705635441676
5.9670833320956165,50.124583334504194,6.8207501109637745
5.975416665395944,50.124583334504194,113.46368109328773
5.98374999869627,50.124583334504194,155.376781725066
5.992083331996597,50.124583334504194,618.7269802788376
6.000416665296925,50.124583334504194,466.6299854011999
6.008749998597251,50.124583334504194,0.911574103559057
6.017083331897578,50.124583334504194,4.67823400037984
6.0254166651979055,50.124583334504194,20.916218835963974
6.033749998498232,50.124583334504194,203.57571947186568
6.042083331798559,50.124583334504194,78.49895084980461
6.0504166650988855,50.124583334504194,17.788235769917566
6.058749998399213,50.124583334504194,70.04528638451464
6.06708333169954,50.124583334504194,2.127247071928448
6.075416664999866,50.124583334504194,9.907253342577153
6.083749998300194,50.124583334504194,0.3600338999595907
6.09208333160052,50.124583334504194,6.2069120953480414
6.100416664900847,50.124583334504194,124.21075086295605
6.108749998201175,50.124583334504194,86.16438301569885
5.908749998993328,50.1162500012044,1.688383837644425
5.917083332293655,50.1162500012044,47.886189401977596
5.925416665593982,50.1162500012044,29.628707628283237
5.933749998894309,50.1162500012044,1.6669521331787105
5.942083332194636,50.1162500012044,4.37619182281196
5.950416665494963,50.1162500012044,0.9083886477682324
5.95874999879529,50.1162500012044,5.594455009326339
5.9670833320956165,50.1162500012044,0.6788828942096895
5.975416665395944,50.1162500012044,9.764538770851992
5.98374999869627,50.1162500012044,101.75736322727366
5.992083331996597,50.1162500012044,34.5705663715748
6.000416665296925,50.1162500012044,17.679827617274395
6.0254166651979055,50.1162500012044,1.7450082389016952
6.033749998498232,50.1162500012044,18.63915601615897
