time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
0,2,0,-5.366204167,36.15046283,0,0,0,0,0,0,0,0,0,0,0
0,3,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
0,4,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
0,5,0,-5.366204167,36.15046283,3,0,0,0,0,0,0,0,0,0,0
0,6,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
0,7,0,-5.366204167,36.15046283,4,0,0,0,0,0,0,0,0,0,0
0,8,0,-5.366204167,36.15046283,6,0,0,0,0,0,0,0,0,0,0
0,9,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
0,10,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
0,11,0,-5.366204167,36.15046283,8,0,0,0,0,0,0,0,0,0,0
0,12,0,-5.366204167,36.15046283,13,0,0,0,0,0,0,0,0,0,0
0,13,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
0,14,0,-5.366204167,36.15046283,6,0,0,0,0,0,0,0,0,0,0
0,15,0,-5.366204167,36.15046283,5,0,0,0,0,0,0,0,0,0,0
0,16,0,-5.366204167,36.15046283,4,0,0,0,0,0,0,0,0,0,0
0,17,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
0,1,1,-5.357870167,36.15046283,19,0,0,0,0,0,0,0,0,0,0
0,2,1,-5.357870167,36.15046283,19,0,0,0,0,0,0,0,0,0,0
0,3,1,-5.357870167,36.15046283,21,0,0,0,0,0,0,0,0,0,0
0,4,1,-5.357870167,36.15046283,34,0,0,0,0,0,0,0,0,0,0
0,5,1,-5.357870167,36.15046283,91,0,0,0,0,0,0,0,0,0,0
0,6,1,-5.357870167,36.15046283,100,0,0,0,0,0,0,0,0,0,0
0,7,1,-5.357870167,36.15046283,126,0,0,0,0,0,0,0,0,0,0
0,8,1,-5.357870167,36.15046283,151,0,0,0,0,0,0,0,0,0,0
0,9,1,-5.357870167,36.15046283,165,0,0,0,0,0,0,0,0,0,0
0,10,1,-5.357870167,36.15046283,129,0,0,0,0,0,0,0,0,0,0
0,11,1,-5.357870167,36.15046283,127,0,0,0,0,0,0,0,0,0,0
0,12,1,-5.357870167,36.15046283,115,0,0,0,0,0,0,0,0,0,0
0,13,1,-5.357870167,36.15046283,87,0,0,0,0,0,0,0,0,0,0
0,14,1,-5.357870167,36.15046283,66,0,0,0,0,0,0,0,0,0,0
0,15,1,-5.357870167,36.15046283,63,0,0,0,0,0,0,0,0,0,0
0,16,1,-5.357870167,36.15046283,72,0,0,0,0,0,0,0,0,0,0
0,17,1,-5.357870167,36.15046283,109,0,0,0,0,0,0,0,0,0,0
0,1,2,-5.349537167,36.15046283,96,0,0,0,0,0,0,0,0,0,0
0,2,2,-5.349537167,36.15046283,94,0,0,0,0,0,0,0,0,0,0
0,3,2,-5.349537167,36.15046283,144,0,0,0,0,0,0,0,0,0,0
0,4,2,-5.349537167,36.15046283,162,0,0,0,0,0,0,0,0,0,0
0,5,2,-5.349537167,36.15046283,399,0,0,0,0,0,0,0,0,0,0
0,6,2,-5.349537167,36.15046283,447,0,0,0,0,0,0,0,0,0,0
0,7,2,-5.349537167,36.15046283,542,0,0,0,0,0,0,0,0,0,0
0,8,2,-5.349537167,36.15046283,680,0,0,0,0,0,0,0,0,0,0
0,9,2,-5.349537167,36.15046283,827,0,0,0,0,0,0,0,0,0,0
0,10,2,-5.349537167,36.15046283,761,0,0,0,0,0,0,0,0,0,0
0,11,2,-5.349537167,36.15046283,605,0,0,0,0,0,0,0,0,0,0
0,12,2,-5.349537167,36.15046283,544,0,0,0,0,0,0,0,0,0,0
0,13,2,-5.349537167,36.15046283,480,0,0,0,0,0,0,0,0,0,0
0,14,2,-5.349537167,36.15046283,349,0,0,0,0,0,0,0,0,0,0
0,15,2,-5.349537167,36.15046283,321,0,0,0,0,0,0,0,0,0,0
0,16,2,-5.349537167,36.15046283,277,0,0,0,0,0,0,0,0,0,0
0,17,2,-5.349537167,36.15046283,462,0,0,0,0,0,0,0,0,0,0
0,1,3,-5.366204167,36.14212883,19,0,0,0,0,0,0,0,0,0,0
0,2,3,-5.366204167,36.14212883,25,0,0,0,0,0,0,0,0,0,0
0,3,3,-5.366204167,36.14212883,25,0,0,0,0,0,0,0,0,0,0
0,4,3,-5.366204167,36.14212883,36,0,0,0,0,0,0,0,0,0,0
0,5,3,-5.366204167,36.14212883,95,0,0,0,0,0,0,0,0,0,0
0,6,3,-5.366204167,36.14212883,114,0,0,0,0,0,0,0,0,0,0
0,7,3,-5.366204167,36.14212883,115,0,0,0,0,0,0,0,0,0,0
0,8,3,-5.366204167,36.14212883,149,0,0,0,0,0,0,0,0,0,0
0,9,3,-5.366204167,36.14212883,202,0,0,0,0,0,0,0,0,0,0
0,10,3,-5.366204167,36.14212883,142,0,0,0,0,0,0,0,0,0,0
0,11,3,-5.366204167,36.14212883,158,0,0,0,0,0,0,0,0,0,0
0,12,3,-5.366204167,36.14212883,138,0,0,0,0,0,0,0,0,0,0
0,13,3,-5.366204167,36.14212883,100,0,0,0,0,0,0,0,0,0,0
0,14,3,-5.366204167,36.14212883,112,0,0,0,0,0,0,0,0,0,0
0,15,3,-5.366204167,36.14212883,100,0,0,0,0,0,0,0,0,0,0
0,16,3,-5.366204167,36.14212883,82,0,0,0,0,0,0,0,0,0,0
0,17,3,-5.366204167,36.14212883,114,0,0,0,0,0,0,0,0,0,0
0,1,4,-5.357870167,36.14212883,87,0,0,0,0,0,0,0,0,0,0
0,2,4,-5.357870167,36.14212883,99,0,0,0,0,0,0,0,0,0,0
0,3,4,-5.357870167,36.14212883,123,0,0,0,0,0,0,0,0,0,0
0,4,4,-5.357870167,36.14212883,147,0,0,0,0,0,0,0,0,0,0
0,5,4,-5.357870167,36.14212883,350,0,0,0,0,0,0,0,0,0,0
0,6,4,-5.357870167,36.14212883,455,0,0,0,0,0,0,0,0,0,0
0,7,4,-5.357870167,36.14212883,506,0,0,0,0,0,0,0,0,0,0
0,8,4,-5.357870167,36.14212883,667,0,0,0,0,0,0,0,0,0,0
0,9,4,-5.357870167,36.14212883,778,0,0,0,0,0,0,0,0,0,0
0,10,4,-5.357870167,36.14212883,720,0,0,0,0,0,0,0,0,0,0
0,11,4,-5.357870167,36.14212883,601,0,0,0,0,0,0,0,0,0,0
0,12,4,-5.357870167,36.14212883,526,0,0,0,0,0,0,0,0,0,0
0,13,4,-5.357870167,36.14212883,392,0,0,0,0,0,0,0,0,0,0
0,14,4,-5.357870167,36.14212883,316,0,0,0,0,0,0,0,0,0,0
0,15,4,-5.357870167,36.14212883,315,0,0,0,0,0,0,0,0,0,0
0,16,4,-5.357870167,36.14212883,283,0,0,0,0,0,0,0,0,0,0
0,17,4,-5.357870167,36.14212883,412,0,0,0,0,0,0,0,0,0,0
0,1,5,-5.349537167,36.14212883,48,0,0,0,0,0,0,0,0,0,0
0,2,5,-5.349537167,36.14212883,54,0,0,0,0,0,0,0,0,0,0
0,3,5,-5.349537167,36.14212883,58,0,0,0,0,0,0,0,0,0,0
0,4,5,-5.349537167,36.14212883,76,0,0,0,0,0,0,0,0,0,0
0,5,5,-5.349537167,36.14212883,178,0,0,0,0,0,0,0,0,0,0
0,6,5,-5.349537167,36.14212883,231,0,0,0,0,0,0,0,0,0,0
0,7,5,-5.349537167,36.14212883,274,0,0,0,0,0,0,0,0,0,0
0,8,5,-5.349537167,36.14212883,288,0,0,0,0,0,0,0,0,0,0
0,9,5,-5.349537167,36.14212883,388,0,0,0,0,0,0,0,0,0,0
0,10,5,-5.349537167,36.14212883,353,0,0,0,0,0,0,0,0,0,0
0,11,5,-5.349537167,36.14212883,343,0,0,0,0,0,0,0,0,0,0
0,12,5,-5.349537167,36.14212883,306,0,0,0,0,0,0,0,0,0,0
0,13,5,-5.349537167,36.14212883,236,0,0,0,0,0,0,0,0,0,0
0,14,5,-5.349537167,36.14212883,188,0,0,0,0,0,0,0,0,0,0
0,15,5,-5.349537167,36.14212883,177,0,0,0,0,0,0,0,0,0,0
0,16,5,-5.349537167,36.14212883,149,0,0,0,0,0,0,0,0,0,0
0,17,5,-5.349537167,36.14212883,222,0,0,0,0,0,0,0,0,0,0
0,1,6,-5.357870167,36.13379783,79,0,0,0,0,0,0,0,0,0,0
0,2,6,-5.357870167,36.13379783,79,0,0,0,0,0,0,0,0,0,0
0,3,6,-5.357870167,36.13379783,69,0,0,0,0,0,0,0,0,0,0
0,4,6,-5.357870167,36.13379783,101,0,0,0,0,0,0,0,0,0,0
0,5,6,-5.357870167,36.13379783,263,0,0,0,0,0,0,0,0,0,0
0,6,6,-5.357870167,36.13379783,299,0,0,0,0,0,0,0,0,0,0
0,7,6,-5.357870167,36.13379783,369,0,0,0,0,0,0,0,0,0,0
0,8,6,-5.357870167,36.13379783,471,0,0,0,0,0,0,0,0,0,0
0,9,6,-5.357870167,36.13379783,536,0,0,0,0,0,0,0,0,0,0
0,10,6,-5.357870167,36.13379783,515,0,0,0,0,0,0,0,0,0,0
0,11,6,-5.357870167,36.13379783,431,0,0,0,0,0,0,0,0,0,0
0,12,6,-5.357870167,36.13379783,352,0,0,0,0,0,0,0,0,0,0
0,13,6,-5.357870167,36.13379783,313,0,0,0,0,0,0,0,0,0,0
0,14,6,-5.357870167,36.13379783,238,0,0,0,0,0,0,0,0,0,0
0,15,6,-5.357870167,36.13379783,234,0,0,0,0,0,0,0,0,0,0
0,16,6,-5.357870167,36.13379783,204,0,0,0,0,0,0,0,0,0,0
0,17,6,-5.357870167,36.13379783,356,0,0,0,0,0,0,0,0,0,0
0,1,7,-5.349537167,36.13379783,9,0,0,0,0,0,0,0,0,0,0
0,2,7,-5.349537167,36.13379783,8,0,0,2,0,0,0,0,0,0,0
0,3,7,-5.349537167,36.13379783,18,0,0,2,0,0,0,0,0,0,0
0,4,7,-5.349537167,36.13379783,23,0,0,5,0,0,0,0,0,0,0
0,5,7,-5.349537167,36.13379783,50,0,0,7,0,0,0,0,0,0,0
0,6,7,-5.349537167,36.13379783,53,0,0,10,0,0,0,0,0,0,0
0,7,7,-5.349537167,36.13379783,72,0,0,9,0,0,0,0,0,0,0
0,8,7,-5.349537167,36.13379783,77,0,0,7,0,0,0,0,0,0,0
0,9,7,-5.349537167,36.13379783,99,0,0,7,0,0,0,0,0,0,0
0,10,7,-5.349537167,36.13379783,82,0,0,9,0,0,0,0,0,0,0
0,11,7,-5.349537167,36.13379783,63,0,0,12,0,0,0,0,0,0,0
0,12,7,-5.349537167,36.13379783,71,0,0,5,0,0,0,0,0,0,0
0,13,7,-5.349537167,36.13379783,58,0,0,7,0,0,0,0,0,0,0
0,14,7,-5.349537167,36.13379783,46,0,0,3,0,0,0,0,0,0,0
0,15,7,-5.349537167,36.13379783,29,0,0,4,0,0,0,0,0,0,0
0,16,7,-5.349537167,36.13379783,34,0,0,6,0,0,0,0,0,0,0
0,17,7,-5.349537167,36.13379783,46,0,0,5,0,0,0,0,0,0,0
0,1,8,-5.357870167,36.12546283,34,0,0,0,0,0,0,0,0,0,0
0,2,8,-5.357870167,36.12546283,46,0,0,0,0,0,0,0,0,0,0
0,3,8,-5.357870167,36.12546283,42,0,0,0,0,0,0,0,0,0,0
0,4,8,-5.357870167,36.12546283,63,0,0,0,0,0,0,0,0,0,0
0,5,8,-5.357870167,36.12546283,172,0,0,0,0,0,0,0,0,0,0
0,6,8,-5.357870167,36.12546283,174,0,0,0,0,0,0,0,0,0,0
0,7,8,-5.357870167,36.12546283,227,0,0,0,0,0,0,0,0,0,0
0,8,8,-5.357870167,36.12546283,264,0,0,0,0,0,0,0,0,0,0
0,9,8,-5.357870167,36.12546283,339,0,0,0,0,0,0,0,0,0,0
0,10,8,-5.357870167,36.12546283,278,0,0,0,0,0,0,0,0,0,0
0,11,8,-5.357870167,36.12546283,259,0,0,0,0,0,0,0,0,0,0
0,12,8,-5.357870167,36.12546283,208,0,0,0,0,0,0,0,0,0,0
0,13,8,-5.357870167,36.12546283,179,0,0,0,0,0,0,0,0,0,0
0,14,8,-5.357870167,36.12546283,142,0,0,0,0,0,0,0,0,0,0
0,15,8,-5.357870167,36.12546283,109,0,0,0,0,0,0,0,0,0,0
0,16,8,-5.357870167,36.12546283,112,0,0,0,0,0,0,0,0,0,0
0,17,8,-5.357870167,36.12546283,168,0,0,0,0,0,0,0,0,0,0
0,1,9,-5.349537167,36.12546283,9,0,0,0,0,0,0,0,0,0,0
0,2,9,-5.349537167,36.12546283,16,0,0,0,0,0,0,0,0,0,0
0,3,9,-5.349537167,36.12546283,11,0,0,0,0,0,0,0,0,0,0
0,4,9,-5.349537167,36.12546283,28,0,0,0,0,0,0,0,0,0,0
0,5,9,-5.349537167,36.12546283,47,0,0,0,0,0,0,0,0,0,0
0,6,9,-5.349537167,36.12546283,72,0,0,0,0,0,0,0,0,0,0
0,7,9,-5.349537167,36.12546283,86,0,0,0,0,0,0,0,0,0,0
0,8,9,-5.349537167,36.12546283,89,0,0,0,0,0,0,0,0,0,0
0,9,9,-5.349537167,36.12546283,113,0,0,0,0,0,0,0,0,0,0
0,10,9,-5.349537167,36.12546283,109,0,0,0,0,0,0,0,0,0,0
0,11,9,-5.349537167,36.12546283,85,0,0,0,0,0,0,0,0,0,0
0,12,9,-5.349537167,36.12546283,101,0,0,0,0,0,0,0,0,0,0
0,13,9,-5.349537167,36.12546283,66,0,0,0,0,0,0,0,0,0,0
0,14,9,-5.349537167,36.12546283,46,0,0,0,0,0,0,0,0,0,0
0,15,9,-5.349537167,36.12546283,39,0,0,0,0,0,0,0,0,0,0
0,16,9,-5.349537167,36.12546283,45,0,0,0,0,0,0,0,0,0,0
0,17,9,-5.349537167,36.12546283,70,0,0,0,0,0,0,0,0,0,0
0,1,10,-5.357870167,36.11712783,9,0,0,0,0,0,0,0,0,0,0
0,2,10,-5.357870167,36.11712783,17,0,0,0,0,0,0,0,0,0,0
0,3,10,-5.357870167,36.11712783,7,0,0,0,0,0,0,0,0,0,0
0,4,10,-5.357870167,36.11712783,19,0,0,0,0,0,0,0,0,0,0
0,5,10,-5.357870167,36.11712783,44,0,0,0,0,0,0,0,0,0,0
0,6,10,-5.357870167,36.11712783,58,0,0,0,0,0,0,0,0,0,0
0,7,10,-5.357870167,36.11712783,45,0,0,0,0,0,0,0,0,0,0
0,8,10,-5.357870167,36.11712783,60,0,0,0,0,0,0,0,0,0,0
0,9,10,-5.357870167,36.11712783,81,0,0,0,0,0,0,0,0,0,0
0,10,10,-5.357870167,36.11712783,72,0,0,0,0,0,0,0,0,0,0
0,11,10,-5.357870167,36.11712783,72,0,0,0,0,0,0,0,0,0,0
0,12,10,-5.357870167,36.11712783,43,0,0,0,0,0,0,0,0,0,0
0,13,10,-5.357870167,36.11712783,40,0,0,0,0,0,0,0,0,0,0
0,14,10,-5.357870167,36.11712783,46,0,0,0,0,0,0,0,0,0,0
0,15,10,-5.357870167,36.11712783,57,0,0,0,0,0,0,0,0,0,0
0,16,10,-5.357870167,36.11712783,32,0,0,0,0,0,0,0,0,0,0
0,17,10,-5.357870167,36.11712783,59,0,0,0,0,0,0,0,0,0,0
0,1,11,-5.349537167,36.11712783,26,0,0,0,0,0,0,0,0,0,0
0,2,11,-5.349537167,36.11712783,25,0,0,0,0,0,0,0,0,0,0
0,3,11,-5.349537167,36.11712783,29,0,0,0,0,0,0,0,0,0,0
0,4,11,-5.349537167,36.11712783,40,0,0,0,0,0,0,0,0,0,0
0,5,11,-5.349537167,36.11712783,135,0,0,0,0,0,0,0,0,0,0
0,6,11,-5.349537167,36.11712783,117,0,0,0,0,0,0,0,0,0,0
0,7,11,-5.349537167,36.11712783,135,0,0,0,0,0,0,0,0,0,0
0,8,11,-5.349537167,36.11712783,154,0,0,0,0,0,0,0,0,0,0
0,9,11,-5.349537167,36.11712783,193,0,0,0,0,0,0,0,0,0,0
0,10,11,-5.349537167,36.11712783,161,0,0,0,0,0,0,0,0,0,0
0,11,11,-5.349537167,36.11712783,157,0,0,0,0,0,0,0,0,0,0
0,12,11,-5.349537167,36.11712783,142,0,0,0,0,0,0,0,0,0,0
0,13,11,-5.349537167,36.11712783,113,0,0,0,0,0,0,0,0,0,0
0,14,11,-5.349537167,36.11712783,98,0,0,0,0,0,0,0,0,0,0
0,15,11,-5.349537167,36.11712783,90,0,0,0,0,0,0,0,0,0,0
0,16,11,-5.349537167,36.11712783,78,0,0,0,0,0,0,0,0,0,0
0,17,11,-5.349537167,36.11712783,92,0,0,0,0,0,0,0,0,0,0
1,1,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
1,2,0,-5.366204167,36.15046283,0,0,0,0,0,0,0,0,0,0,0
1,3,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
1,4,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
1,5,0,-5.366204167,36.15046283,3,0,0,0,0,0,0,0,0,0,0
1,6,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
1,7,0,-5.366204167,36.15046283,4,0,0,0,0,0,0,0,0,0,0
1,8,0,-5.366204167,36.15046283,6,0,0,0,0,0,0,0,0,0,0
1,9,0,-5.366204167,36.15046283,1,0,0,0,0,0,0,0,0,0,0
1,10,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
1,11,0,-5.366204167,36.15046283,8,0,0,0,0,0,0,0,0,0,0
1,12,0,-5.366204167,36.15046283,13,0,0,0,0,0,0,0,0,0,0
1,13,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
1,14,0,-5.366204167,36.15046283,6,0,0,0,0,0,0,0,0,0,0
1,15,0,-5.366204167,36.15046283,5,0,0,0,0,0,0,0,0,0,0
1,16,0,-5.366204167,36.15046283,4,0,0,0,0,0,0,0,0,0,0
1,17,0,-5.366204167,36.15046283,7,0,0,0,0,0,0,0,0,0,0
1,1,1,-5.357870167,36.15046283,19,0,0,0,0,0,0,0,0,0,0
1,2,1,-5.357870167,36.15046283,19,0,0,0,0,0,0,0,0,0,0
1,3,1,-5.357870167,36.15046283,21,0,0,0,0,0,0,0,0,0,0
1,4,1,-5.357870167,36.15046283,34,0,0,0,0,0,0,0,0,0,0
1,5,1,-5.357870167,36.15046283,91,0,0,0,0,0,0,0,0,0,0
1,6,1,-5.357870167,36.15046283,100,0,0,0,0,0,0,0,0,0,0
1,7,1,-5.357870167,36.15046283,126,0,0,0,0,0,0,0,0,0,0
1,8,1,-5.357870167,36.15046283,151,0,0,0,0,0,0,0,0,0,0
1,9,1,-5.357870167,36.15046283,165,0,0,0,0,0,0,0,0,0,0
1,10,1,-5.357870167,36.15046283,129,0,0,0,0,0,0,0,0,0,0
1,11,1,-5.357870167,36.15046283,127,0,0,0,0,0,0,0,0,0,0
1,12,1,-5.357870167,36.15046283,115,0,0,0,0,0,0,0,0,0,0
1,13,1,-5.357870167,36.15046283,87,0,0,0,0,0,0,0,0,0,0
1,14,1,-5.357870167,36.15046283,66,0,0,0,0,0,0,0,0,0,0
1,15,1,-5.357870167,36.15046283,63,0,0,0,0,0,0,0,0,0,0
1,16,1,-5.357870167,36.15046283,72,0,0,0,0,0,0,0,0,0,0
1,17,1,-5.357870167,36.15046283,109,0,0,0,0,0,0,0,0,0,0
1,1,2,-5.349537167,36.15046283,96,0,0,0,0,0,0,0,0,0,0
1,2,2,-5.349537167,36.15046283,94,0,0,0,0,0,0,0,0,0,0
1,3,2,-5.349537167,36.15046283,144,0,0,0,0,0,0,0,0,0,0
1,4,2,-5.349537167,36.15046283,162,0,0,0,0,0,0,0,0,0,0
1,5,2,-5.349537167,36.15046283,399,0,0,0,0,0,0,0,0,0,0
1,6,2,-5.349537167,36.15046283,447,0,0,0,0,0,0,0,0,0,0
1,7,2,-5.349537167,36.15046283,542,0,0,0,0,0,0,0,0,0,0
1,8,2,-5.349537167,36.15046283,680,0,0,0,0,0,0,0,0,0,0
1,9,2,-5.349537167,36.15046283,827,0,0,0,0,0,0,0,0,0,0
1,10,2,-5.349537167,36.15046283,761,0,0,0,0,0,0,0,0,0,0
1,11,2,-5.349537167,36.15046283,605,0,0,0,0,0,0,0,0,0,0
1,12,2,-5.349537167,36.15046283,544,0,0,0,0,0,0,0,0,0,0
1,13,2,-5.349537167,36.15046283,480,0,0,0,0,0,0,0,0,0,0
1,14,2,-5.349537167,36.15046283,349,0,0,0,0,0,0,0,0,0,0
1,15,2,-5.349537167,36.15046283,321,0,0,0,0,0,0,0,0,0,0
1,16,2,-5.349537167,36.15046283,277,0,0,0,0,0,0,0,0,0,0
1,17,2,-5.349537167,36.15046283,462,0,0,0,0,0,0,0,0,0,0
1,1,3,-5.366204167,36.14212883,19,0,0,0,0,0,0,0,0,0,0
1,2,3,-5.366204167,36.14212883,25,0,0,0,0,0,0,0,0,0,0
1,3,3,-5.366204167,36.14212883,25,0,0,0,0,0,0,0,0,0,0
1,4,3,-5.366204167,36.14212883,36,0,0,0,0,0,0,0,0,0,0
1,5,3,-5.366204167,36.14212883,95,0,0,0,0,0,0,0,0,0,0
1,6,3,-5.366204167,36.14212883,114,0,0,0,0,0,0,0,0,0,0
1,7,3,-5.366204167,36.14212883,115,0,0,0,0,0,0,0,0,0,0
1,8,3,-5.366204167,36.14212883,149,0,0,0,0,0,0,0,0,0,0
1,9,3,-5.366204167,36.14212883,202,0,0,0,0,0,0,0,0,0,0
1,10,3,-5.366204167,36.14212883,142,0,0,0,0,0,0,0,0,0,0
1,11,3,-5.366204167,36.14212883,158,0,0,0,0,0,0,0,0,0,0
1,12,3,-5.366204167,36.14212883,138,0,0,0,0,0,0,0,0,0,0
1,13,3,-5.366204167,36.14212883,100,0,0,0,0,0,0,0,0,0,0
1,14,3,-5.366204167,36.14212883,112,0,0,0,0,0,0,0,0,0,0
1,15,3,-5.366204167,36.14212883,100,0,0,0,0,0,0,0,0,0,0
1,16,3,-5.366204167,36.14212883,82,0,0,0,0,0,0,0,0,0,0
1,17,3,-5.366204167,36.14212883,114,0,0,0,0,0,0,0,0,0,0
1,1,4,-5.357870167,36.14212883,87,0,0,0,0,0,0,0,0,0,0
1,2,4,-5.357870167,36.14212883,99,0,0,0,0,0,0,0,0,0,0
1,3,4,-5.357870167,36.14212883,123,0,0,0,0,0,0,0,0,0,0
1,4,4,-5.357870167,36.14212883,147,0,0,0,0,0,0,0,0,0,0
1,5,4,-5.357870167,36.14212883,350,0,0,0,0,0,0,0,0,0,0
1,6,4,-5.357870167,36.14212883,455,0,0,0,0,0,0,0,0,0,0
1,7,4,-5.357870167,36.14212883,506,0,0,0,0,0,0,0,0,0,0
1,8,4,-5.357870167,36.14212883,667,0,0,0,0,0,0,0,0,0,0
1,9,4,-5.357870167,36.14212883,778,0,0,0,0,0,0,0,0,0,0
1,10,4,-5.357870167,36.14212883,720,0,0,0,0,0,0,0,0,0,0
1,11,4,-5.357870167,36.14212883,601,0,0,0,0,0,0,0,0,0,0
1,12,4,-5.357870167,36.14212883,526,0,0,0,0,0,0,0,0,0,0
1,13,4,-5.357870167,36.14212883,392,0,0,0,0,0,0,0,0,0,0
1,14,4,-5.357870167,36.14212883,316,0,0,0,0,0,0,0,0,0,0
1,15,4,-5.357870167,36.14212883,315,0,0,0,0,0,0,0,0,0,0
1,16,4,-5.357870167,36.14212883,283,0,0,0,0,0,0,0,0,0,0
1,17,4,-5.357870167,36.14212883,412,0,0,0,0,0,0,0,0,0,0
1,1,5,-5.349537167,36.14212883,48,0,0,0,0,0,0,0,0,0,0
1,2,5,-5.349537167,36.14212883,54,0,0,0,0,0,0,0,0,0,0
1,3,5,-5.349537167,36.14212883,58,0,0,0,0,0,0,0,0,0,0
1,4,5,-5.349537167,36.14212883,76,0,0,0,0,0,0,0,0,0,0
1,5,5,-5.349537167,36.14212883,178,0,0,0,0,0,0,0,0,0,0
1,6,5,-5.349537167,36.14212883,231,0,0,0,0,0,0,0,0,0,0
1,7,5,-5.349537167,36.14212883,274,0,0,0,0,0,0,0,0,0,0
1,8,5,-5.349537167,36.14212883,288,0,0,0,0,0,0,0,0,0,0
1,9,5,-5.349537167,36.14212883,388,0,0,0,0,0,0,0,0,0,0
1,10,5,-5.349537167,36.14212883,353,0,0,0,0,0,0,0,0,0,0
1,11,5,-5.349537167,36.14212883,343,0,0,0,0,0,0,0,0,0,0
1,12,5,-5.349537167,36.14212883,306,0,0,0,0,0,0,0,0,0,0
1,13,5,-5.349537167,36.14212883,236,0,0,0,0,0,0,0,0,0,0
1,14,5,-5.349537167,36.14212883,188,0,0,0,0,0,0,0,0,0,0
1,15,5,-5.349537167,36.14212883,177,0,0,0,0,0,0,0,0,0,0
1,16,5,-5.349537167,36.14212883,149,0,0,0,0,0,0,0,0,0,0
1,17,5,-5.349537167,36.14212883,222,0,0,0,0,0,0,0,0,0,0
1,1,6,-5.357870167,36.13379783,79,0,0,0,0,0,0,0,0,0,0
1,2,6,-5.357870167,36.13379783,79,0,0,0,0,0,0,0,0,0,0
1,3,6,-5.357870167,36.13379783,69,0,0,0,0,0,0,0,0,0,0
1,4,6,-5.357870167,36.13379783,101,0,0,0,0,0,0,0,0,0,0
1,5,6,-5.357870167,36.13379783,263,0,0,0,0,0,0,0,0,0,0
1,6,6,-5.357870167,36.13379783,299,0,0,0,0,0,0,0,0,0,0
1,7,6,-5.357870167,36.13379783,369,0,0,0,0,0,0,0,0,0,0
1,8,6,-5.357870167,36.13379783,471,0,0,0,0,0,0,0,0,0,0
1,9,6,-5.357870167,36.13379783,536,0,0,0,0,0,0,0,0,0,0
1,10,6,-5.357870167,36.13379783,515,0,0,0,0,0,0,0,0,0,0
1,11,6,-5.357870167,36.13379783,431,0,0,0,0,0,0,0,0,0,0
1,12,6,-5.357870167,36.13379783,352,0,0,0,0,0,0,0,0,0,0
1,13,6,-5.357870167,36.13379783,313,0,0,0,0,0,0,0,0,0,0
1,14,6,-5.357870167,36.13379783,238,0,0,0,0,0,0,0,0,0,0
1,15,6,-5.357870167,36.13379783,234,0,0,0,0,0,0,0,0,0,0
1,16,6,-5.357870167,36.13379783,204,0,0,0,0,0,0,0,0,0,0
1,17,6,-5.357870167,36.13379783,356,0,0,0,0,0,0,0,0,0,0
1,1,7,-5.349537167,36.13379783,9,0,0,0,0,0,0,0,0,0,0
1,2,7,-5.349537167,36.13379783,8,0,0,2,0,0,0,0,0,0,0
1,3,7,-5.349537167,36.13379783,18,0,0,1,0,0,0,0,1,0,0
1,4,7,-5.349537167,36.13379783,23,0,0,5,0,0,0,0,0,0,0
1,5,7,-5.349537167,36.13379783,50,0,0,7,0,0,0,0,0,0,0
1,6,7,-5.349537167,36.13379783,53,0,0,10,0,0,0,0,0,0,0
1,7,7,-5.349537167,36.13379783,72,0,0,9,0,0,0,0,0,0,0
1,8,7,-5.349537167,36.13379783,77,0,0,7,0,0,0,0,0,0,0
1,9,7,-5.349537167,36.13379783,99,0,0,6,0,0,0,0,1,0,0
1,10,7,-5.349537167,36.13379783,82,0,0,9,0,0,0,0,0,0,0
1,11,7,-5.349537167,36.13379783,63,0,0,12,0,0,0,0,0,0,0
1,12,7,-5.349537167,36.13379783,71,0,0,4,0,0,0,0,1,0,0
1,13,7,-5.349537167,36.13379783,58,0,0,6,0,0,0,0,1,0,0
1,14,7,-5.349537167,36.13379783,46,0,0,3,0,0,0,0,0,0,0
